,Price
146,-0.04380262265839363
147,-0.030305349495328926
148,-0.06351340572232544
149,-0.03333642026759165
150,0.0
151,0.0
152,0.0
153,0.11211729812070637
154,-0.030771658666754576
155,0.0
156,0.0
157,0.030771658666754576
158,0.058840500022933284
159,0.0
160,0.09531017980432566
161,-0.03974032864951482
162,-0.055569851154810834
163,-0.08961215868968786
164,0.060624621816435464
165,0.0
166,0.0
167,0.08455738802806323
168,0.05264373348542151
169,0.025317807984290397
170,0.0
171,-0.025317807984290397
172,0.05001042057466165
173,0.0
174,0.34687094384211115
175,0.0
176,-0.05310982531394792
177,0.05310982531394792
178,0.01709443335930061
179,0.01680711831638071
180,0.0
181,0.09531017980432566
182,0.02985296314968089
183,-0.060624621816435464
184,0.08961215868968786
185,0.12095261041766214
186,0.07320340402329606
187,0.0
188,0.10064352577968627
189,0.05182506786458596
190,0.0
191,-0.08426034361773915
192,0.0
193,0.0
194,0.0
195,0.11411330676742004
196,0.0
197,0.019418085857102696
198,-0.03922071315328246
199,-0.040821994520253924
200,0.0
201,0.0
202,0.020619287202734427
203,-0.03109058707003065
204,0.0
205,-0.08796877294595618
206,-0.023256862164267034
207,-0.011834457647003305
208,0.0
209,0.08004270767353638
210,0.021739986636406528
211,0.0
212,0.010695289116746665
213,0.0
214,0.02105340919783316
215,0.0
216,0.12699969076130735
217,0.0
218,-0.009216655104923532
219,0.0
220,-0.028170876966697733
221,0.0
222,0.0
223,0.07784248676393446
224,0.1280095674402144
225,0.0
226,0.08183001824763281
227,0.0
228,-0.014388737452099676
229,0.0
230,0.021506205220964247
231,0.0
232,0.0
233,-0.043485111939739696
234,-0.03007745523727756
235,0.0
236,0.0
237,0.0
238,-0.031010236742559982
239,-0.007905179507114113
240,0.0
241,0.0
242,0.0
243,0.0
244,-0.040491361354735744
245,-0.033616610798985036
246,-0.008583743691392698
247,-0.062242308877220154
248,-0.11663690372576063
249,-0.02083408690284294
250,0.0
251,-0.08796877294595618
252,-0.09646026618756309
253,-0.06538275926285131
254,-0.027398974188114877
255,-0.08701137698962924
256,-0.030771658666754576
257,0.0
258,-0.01574835696813892
259,0.01574835696813892
260,-0.04800921918636014
261,-0.0855221734381626
262,-0.018018505502677584
263,0.0
264,0.0
265,-0.09531017980432388
266,-0.020202707317519497
267,-0.08515780834030728
268,-0.09309042306601256
269,-0.13005312824819804
270,-0.028170876966695957
271,0.0
272,0.0
273,0.0
274,0.0
275,0.055569851154810834
276,0.0
277,0.026668247082161756
278,0.0
279,-0.12604072089536622
280,-0.04580953603129423
281,-0.06453852113757108
282,-0.06899287148694988
283,-0.036367644170875124
284,0.0
285,0.0
286,0.0
287,0.0
288,-0.03774032798284743
289,-0.05942342047080018
290,0.0
291,-0.020619287202736203
292,0.0
293,0.17185025692665867
294,0.01739174271186883
295,0.05043085362689226
296,0.0
297,-0.01652930195121094
298,0.0
299,0.0
300,-0.05129329438755015
301,0.01739174271186883
302,0.0
303,-0.05310982531394792
304,-0.03704127168034965
305,0.0
306,0.0
307,-0.019048194970693544
308,0.10919929196499112
309,0.0
310,0.0
311,0.03390155167568132
312,0.0
313,0.0
314,-0.03390155167568132
315,0.0
316,0.0
317,0.03390155167568132
318,0.0
319,0.0
320,0.0
321,0.0
322,-0.03390155167568132
323,0.0
324,-0.03509131981126856
325,0.0
326,-0.036367644170875124
327,0.0
328,0.07145896398214369
329,-0.03509131981126856
330,0.0
331,0.0
332,0.03509131981126856
333,0.0
334,0.0
335,-0.03509131981126856
336,0.06899287148694988
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.032789822822991255
343,0.0
344,-0.10178269430994114
345,0.06899287148694988
346,0.032789822822991255
347,0.031748698314579826
348,0.0
349,0.0
350,0.0
351,-0.06453852113757108
352,0.0
353,0.06453852113757108
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,-0.031748698314579826
361,0.0
362,0.0
363,0.031748698314579826
364,0.0
365,0.0
366,0.060624621816435464
367,0.028987536873252395
368,0.028170876966695957
369,0.0
370,0.05406722127027663
371,0.0
372,-0.05406722127027663
373,-0.028170876966695957
374,-0.058840500022933284
375,0.0
376,0.0
377,0.0
378,0.0
379,0.058840500022933284
380,0.0
381,0.028170876966695957
382,0.0
383,0.0
384,0.027398974188114877
385,-0.027398974188114877
386,0.0
387,-0.05715841383994835
388,-0.02985296314968089
389,-0.030771658666754576
390,0.0
391,0.0
392,0.030771658666754576
393,-0.030771658666754576
394,-0.031748698314579826
395,0.0
396,0.0
397,0.0
398,-0.06669137449867257
399,0.0
400,0.0
401,-0.03509131981126856
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.03509131981126856
410,0.0
411,0.0
412,-0.01739174271186883
413,-0.017699577099399733
414,-0.07410797215372256
415,-0.039220713153280684
416,-0.0408219945202557
417,0.0
418,0.0
419,-0.08701137698962924
420,0.0
421,0.06595796779179608
422,0.041672696400569365
423,0.0
424,0.008130126083250033
425,0.0
426,-0.0498028224838194
427,-0.02150620522096247
428,0.0
429,-0.04445176257083361
430,-0.0465200156348935
431,0.0
432,0.0
433,0.0465200156348935
434,0.0
435,-0.022989518224699523
436,-0.023530497410193973
437,-0.04879016416943216
438,0.0
439,0.0
440,0.0
441,0.0
442,-0.05129329438755015
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.02597548640325975
451,-0.05264373348542151
452,0.0
453,0.0
454,0.026668247082161756
455,0.02597548640325975
456,0.025317807984290397
457,-0.025317807984290397
458,0.0
459,-0.02597548640325975
460,0.0
461,-0.026668247082161756
462,0.0
463,0.0
464,0.05264373348542151
465,0.0
466,0.0
467,0.0
468,0.05001042057466165
469,0.09309042306601256
470,0.1823215567939549
471,0.036367644170875124
472,0.05218575317056917
473,0.01680711831638071
474,0.0
475,-0.03390155167568132
476,0.01709443335930061
477,0.03333642026759165
478,-0.03333642026759165
479,-0.05218575317056917
480,0.0
481,0.0
482,0.05218575317056917
483,-0.05218575317056917
484,0.0
485,0.06899287148694988
486,0.0
487,0.09531017980432566
488,0.0
489,-0.030771658666754576
490,-0.04800921918636014
491,0.016260520871780315
492,0.0
493,0.0
494,0.031748698314579826
495,0.0
496,0.08961215868968786
497,-0.028987536873252395
498,-0.060624621816435464
499,0.060624621816435464
500,0.028987536873252395
501,0.028170876966695957
502,0.0
503,0.0
504,-0.07197349962508959
505,0.029413885206293955
506,0.028573372444055778
507,-0.028573372444055778
508,0.0
509,0.0
510,0.12260232209233202
511,0.1431008436406742
512,-0.02247285585205816
513,-0.0465200156348935
514,-0.07410797215372256
515,-0.10821358464023234
516,0.0
517,-0.058840500022933284
518,0.0
519,-0.0625203569813344
520,0.0
521,-0.032789822822991255
522,0.0
523,0.0
524,0.06453852113757108
525,0.030771658666754576
526,0.04445176257083361
527,0.0
528,0.028573372444055778
529,0.027779564107076382
530,0.0
531,0.0
532,-0.041964199099032484
533,0.0
534,0.0
535,-0.028987536873252395
536,0.0
537,0.0
538,0.028987536873252395
539,0.014184634991956102
540,0.0
541,-0.014184634991956102
542,-0.028987536873252395
543,0.0
544,0.0
545,0.0
546,0.05715841383994835
547,0.027398974188114877
548,0.026668247082161756
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.05129329438755015
555,-0.025317807984290397
556,0.0
557,0.0
558,0.0
559,0.07410797215372256
560,0.023530497410193973
561,0.0
562,0.11000089521432876
563,0.020619287202736203
564,0.020202707317519497
565,0.0
566,0.039220713153280684
567,0.03774032798284743
568,-0.03774032798284743
569,0.0
570,0.0
571,0.03774032798284743
572,0.0
573,0.12188981760903594
574,-0.01652930195121094
575,0.0
576,0.032789822822991255
577,0.04725288485054513
578,0.030305349495328926
579,0.0
580,0.04380262265839363
581,0.055569851154810834
582,0.03974032864951482
583,0.2513144282809048
584,0.03960913809504696
585,0.04740223889458406
586,0.0
587,0.07145896398214369
588,-0.026202372394022788
589,0.026202372394022788
590,0.0
591,0.07472354619593702
592,0.0
593,0.0
594,0.039220713153280684
595,-0.05535009508316513
596,-0.03306086226088745
597,0.008368249670516192
598,-0.01680711831638071
599,-0.01709443335930061
600,0.0
601,-0.026202372394022788
602,-0.026907452919925134
603,-0.027651531330510792
604,-0.0577083176206461
605,-0.030153038170688262
606,-0.020619287202734427
607,0.0
608,0.0
609,0.010362787035546717
610,-0.02083408690284294
611,-0.021277398447283602
612,0.05236798551731425
613,0.020202707317519497
614,0.0
615,0.058268908123976004
616,0.01869213301215389
617,0.009216655104923532
618,-0.009216655104923532
619,-0.01869213301215389
620,0.03704127168034965
621,0.0
622,0.0
623,-0.0465200156348935
624,-0.019231361927886326
625,-0.00975617494536607
626,0.0
627,0.0
628,0.0
629,0.0
630,-0.1590646946296861
631,-0.07145896398214546
632,-0.03774032798284743
633,-0.10821358464023234
634,-0.10536051565782678
635,0.0
636,-0.1358015411590614
637,-0.03704127168034965
638,-0.03846628082779624
639,0.0
640,0.0
641,0.0
642,0.0
643,-0.06062462181643369
644,-0.04255961441879563
645,-0.04445176257083361
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,-0.0465200156348935
652,-0.04879016416943216
653,-0.05129329438755015
654,0.0
655,0.0
656,0.0
657,-0.08223809823697259
658,-0.028987536873252395
659,-0.060624621816435464
660,-0.031748698314579826
661,0.0
662,0.0
663,0.0
664,0.09237332013101529
665,0.11122563511022499
666,0.05129329438755015
667,-0.0779615414697119
668,0.0
669,0.0
670,0.0
671,0.10265415406008316
672,0.024097551579060905
673,0.0
674,0.0
675,0.0
676,-0.024097551579060905
677,0.0
678,0.024097551579060905
679,0.0
680,-0.024097551579060905
681,-0.05001042057466165
682,-0.02597548640325975
683,0.0
684,0.0
685,0.12361395596717628
686,0.022989518224699523
687,0.02247285585205816
688,0.0
689,-0.02247285585205816
690,0.0
691,0.0
692,0.0
693,-0.0465200156348935
694,0.0
695,-0.024097551579060905
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,-0.024692612590371255
702,-0.05129329438755015
703,0.0
704,0.0
705,0.0
706,0.0
707,0.02597548640325975
708,0.025317807984290397
709,0.0
710,0.024692612590371255
711,0.024097551579060905
712,0.0
713,0.06899287148695166
714,-0.02247285585205816
715,-0.0465200156348935
716,0.0
717,-0.024097551579060905
718,0.0
719,0.0
720,0.0
721,0.024097551579060905
722,0.0
723,0.0
724,0.0
725,-0.024097551579060905
726,0.0
727,-0.024692612590371255
728,0.024692612590371255
729,0.0
730,0.0
731,-0.05001042057466165
732,0.05001042057466165
733,0.0
734,0.15762894420358364
735,0.0
736,-0.04255961441879563
737,-0.06744128079553313
738,-0.04762804898925488
739,0.0
740,0.0
741,-0.024692612590371255
742,0.0
743,0.04879016416943216
744,0.0
745,-0.024097551579060905
746,-0.024692612590371255
747,0.0
748,0.0
749,-0.025317807984290397
750,-0.02597548640325975
751,0.0
752,0.02597548640325975
753,0.0
754,0.0
755,0.12062798778861605
756,0.09737416402517596
757,0.05026183478088697
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,-0.040005334613697485
764,0.0
765,-0.020619287202736203
766,0.020619287202736203
767,-0.06317890162153184
768,0.0
769,0.0
770,-0.06744128079553313
771,-0.023530497410193973
772,-0.04879016416943216
773,-0.10536051565782678
774,0.0
775,0.0
776,-0.028170876966695957
777,0.028170876966695957
778,0.013793322132336527
779,0.027028672387919173
780,-0.08338160893905133
781,-0.04445176257083361
782,0.0
783,-0.030771658666754576
784,-0.031748698314579826
785,-0.032789822822991255
786,0.032789822822991255
787,-0.049596941139371964
788,0.0
789,0.0
790,0.01680711831638071
791,-0.03390155167568132
792,-0.03509131981126856
793,-0.01801850550267936
794,-0.018349138668195764
795,0.0
796,0.0
797,-0.07696104113612812
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.05826890812397423
806,0.0
807,0.0
808,-0.03846628082779446
809,-0.04000533461369926
810,0.0
811,0.09716374845364761
812,-0.01869213301215389
813,0.01869213301215389
814,-0.03774032798284743
815,-0.039220713153280684
816,0.0
817,0.0
818,-0.08338160893905133
819,0.04255961441879563
820,0.0408219945202557
821,-0.0408219945202557
822,-0.04255961441879563
823,0.0
824,0.0
825,0.04255961441879563
826,0.0
827,0.0408219945202557
828,0.0
829,0.039220713153280684
830,0.0
831,0.0
832,-0.039220713153280684
833,-0.08338160893905133
834,0.0
835,0.0
836,0.04255961441879563
837,0.0
838,0.0
839,0.09909090264422993
840,-0.12014431184206309
841,0.02105340919783316
842,0.0
843,0.0
844,0.0
845,0.0
846,-0.02105340919783316
847,0.0
848,-0.02150620522096247
849,0.0
850,0.02150620522096247
851,0.0
852,0.0
853,0.0
854,0.0
855,0.041672696400569365
856,0.0
857,0.07847161544149373
858,0.0
859,0.0
860,0.14058195062118983
861,0.1086338410027956
862,-0.02985296314968089
863,-0.030771658666754576
864,-0.06453852113757108
865,0.0
866,0.0
867,0.032789822822991255
868,-0.032789822822991255
869,-0.06899287148694988
870,0.0
871,0.0
872,0.0
873,0.0
874,-0.036367644170875124
875,0.036367644170875124
876,-0.036367644170875124
877,0.0
878,0.036367644170875124
879,0.0
880,0.0
881,-0.036367644170875124
882,0.018349138668195764
883,0.0
884,0.01801850550267936
885,0.0
886,0.0
887,0.0
888,0.14903557916048626
889,0.07410797215372256
890,0.0
891,0.055569851154810834
892,0.026668247082161756
893,0.0
894,0.0
895,0.013072081567353067
896,-0.026317308317374
897,-0.027028672387919173
898,-0.041964199099032484
899,0.0
900,0.0
901,0.0
902,-0.028987536873252395
903,0.0
904,-0.02985296314968089
905,-0.030771658666754576
906,0.0
907,0.0
908,0.0
909,0.11778303565638382
910,0.08004270767353638
911,0.025317807984290397
912,0.0
913,0.07232066157962613
914,0.0
915,0.0
916,0.15082288973458446
917,0.07696104113612812
918,0.018349138668195764
919,0.018018505502677584
920,-0.018018505502677584
921,0.018018505502677584
922,0.0
923,0.0
924,0.05218575317057095
925,0.01680711831638071
926,0.0
927,0.032789822822991255
928,0.0
929,0.0
930,0.0
931,-0.016260520871780315
932,-0.03333642026759165
933,-0.01709443335930061
934,-0.01739174271186883
935,-0.01769957709940151
936,0.0
937,0.03509131981127034
938,-0.01739174271186883
939,0.0
940,0.0
941,-0.01769957709940151
942,0.01769957709940151
943,0.0
944,0.05129329438755015
945,0.16833531481921504
946,-0.014184634991956102
947,-0.014388737452099676
948,0.0
949,0.0
950,0.0
951,0.014388737452099676
952,0.06899287148695166
953,0.039220713153280684
954,0.012739025777429802
955,0.0
956,0.0
957,0.0
958,-0.03871451218068955
959,-0.040273899137940106
960,0.0
961,-0.027779564107076382
962,0.0
963,0.0
964,0.0
965,0.054808236494995555
966,0.06453852113757108
967,0.0
968,0.10660973505825844
969,0.022223136784710107
970,0.0
971,0.0
972,0.10426101032440904
973,-0.009950330853168765
974,0.0
975,0.0
976,0.029558802241545834
977,0.0
978,0.0
979,0.09265883048270496
980,-0.00888894741724755
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.026433257068156024
987,0.03419136474827944
988,-0.25733491606248826
989,0.03208831455149941
990,-0.13503628380394161
991,0.0
992,0.0
993,-0.10135249426028814
994,-0.013423020332140823
995,-0.027398974188114877
996,0.05406722127027663
997,0.03871451218068955
998,0.0
999,0.0
1000,-0.10676797542570604
1001,-0.05798725765034973
1002,-0.04580953603129423
1003,-0.04800921918636014
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,-0.03333642026759165
1009,-0.03448617607116944
1010,0.0
1011,-0.05406722127027486
1012,0.0
1013,0.0
1014,-0.07696104113612812
1015,-0.020202707317519497
1016,-0.06317890162153184
1017,-0.06744128079553313
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.022989518224699523
1023,0.0
1024,-0.022989518224699523
1025,-0.04762804898925488
1026,0.0
1027,0.0
1028,0.04762804898925488
1029,-0.023530497410193973
1030,-0.024097551579060905
1031,-0.05001042057466165
1032,-0.08004270767353638
1033,-0.05715841383994835
1034,0.0
1035,0.07095173597228488
1036,-0.027779564107076382
1037,-0.028573372444055778
1038,-0.10697211955216801
1039,-0.06669137449867257
1040,0.0
1041,0.0
1042,-0.07145896398214369
1043,-0.03774032798284743
1044,-0.01941808585710092
1045,0.03846628082779446
1046,0.01869213301215389
1047,0.0
1048,0.0
1049,0.05406722127027486
1050,-0.07275935428242875
1051,-0.019048194970693544
1052,-0.039220713153280684
1053,0.0
1054,0.0
1055,0.0
1056,0.07696104113612812
1057,0.0
1058,-0.01869213301215389
1059,-0.019048194970693544
1060,-0.01941808585710092
1061,0.0
1062,0.0
1063,0.0
1064,-0.04000533461369926
1065,-0.08515780834030728
1066,0.0
1067,-0.06899287148695166
1068,0.0
1069,0.0
1070,0.11247798342668958
1071,-0.02150620522096247
1072,0.06317890162153184
1073,0.0
1074,0.020202707317519497
1075,0.0
1076,0.0
1077,-0.020202707317519497
1078,0.0
1079,0.05942342047080018
1080,0.019048194970693544
1081,0.0
1082,0.03704127168034965
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,-0.09531017980432388
1089,0.0
1090,0.0
1091,-0.06187540371808886
1092,0.0
1093,0.041672696400569365
1094,0.0
1095,0.04000533461369926
1096,0.05715841383994835
1097,0.0
1098,0.036367644170875124
1099,0.0
1100,-0.036367644170875124
1101,-0.03774032798284743
1102,-0.10109611687136955
1103,0.0
1104,0.0
1105,-0.02150620522096247
1106,-0.02197890671877545
1107,0.02197890671877545
1108,0.0
1109,0.08338160893905133
1110,0.11332868530700324
1111,0.0
1112,0.06899287148694988
1113,-0.03390155167568132
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.03390155167568132
1120,0.12516314295400655
1121,0.07095173597228488
1122,-0.013793322132336527
1123,-0.05715841383994835
1124,-0.060624621816435464
1125,0.0
1126,0.0
1127,0.030771658666754576
1128,0.0
1129,-0.0465200156348935
1130,0.0465200156348935
1131,0.058840500022933284
1132,0.0
1133,0.028170876966695957
1134,0.027398974188114877
1135,-0.027398974188114877
1136,0.0
1137,0.013793322132336527
1138,0.0
1139,0.0
1140,0.06624938554119986
1141,-0.05264373348542151
1142,0.026668247082161756
1143,-0.026668247082161756
1144,-0.04138521616285473
1145,-0.05798725765034973
1146,0.0
1147,-0.030305349495328926
1148,-0.015504186535965303
1149,0.0
1150,-0.06453852113757108
1151,-0.03390155167568132
1152,0.0
1153,0.0
1154,0.0
1155,0.01709443335930061
1156,-0.07020425867324853
1157,0.01801850550267936
1158,-0.036367644170875124
1159,0.0
1160,0.0
1161,0.07145896398214369
1162,0.03390155167568132
1163,0.032789822822991255
1164,0.0625203569813344
1165,-0.07878087785311472
1166,0.0
1167,0.0
1168,-0.05043085362689226
1169,0.01709443335930061
1170,-0.01709443335930061
1171,-0.01739174271186883
1172,-0.07275935428242875
1173,-0.03846628082779446
1174,0.0
1175,0.09352605801082348
1176,-0.036367644170875124
1177,-0.05715841383994835
1178,-0.04000533461369926
1179,-0.020619287202736203
1180,0.0
1181,0.0
1182,0.0
1183,0.08004270767353638
1184,0.0
1185,-0.05942342047080018
1186,-0.041672696400569365
1187,0.06187540371808886
1188,0.0
1189,0.0
1190,0.05826890812397423
1191,0.09015109699429757
1192,-0.07145896398214369
1193,-0.03774032798284743
1194,0.0
1195,0.0
1196,0.056089466651043196
1197,-0.03704127168034965
1198,0.0
1199,0.0
1200,0.0
1201,-0.03846628082779446
1202,0.0
1203,0.03846628082779446
1204,-0.07847161544149373
1205,-0.041672696400569365
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.02105340919783316
1211,0.020619287202736203
1212,0.0
1213,0.020202707317519497
1214,-0.020202707317519497
1215,0.0
1216,0.0
1217,0.05942342047080018
1218,0.056089466651043196
1219,0.0
1220,-0.018349138668195764
1221,0.0
1222,0.0
1223,0.0
1224,0.07145896398214369
1225,0.03390155167568132
1226,0.0
1227,-0.06899287148694988
1228,0.0
1229,0.0
1230,0.0
1231,0.03509131981126856
1232,0.0
1233,0.05043085362689226
1234,0.04800921918636014
1235,0.0
1236,0.0
1237,0.0
1238,0.030771658666754576
1239,0.015037877364539654
1240,0.0
1241,0.04380262265839363
1242,0.014184634991956102
1243,0.0
1244,0.0
1245,0.013986241974739855
1246,0.0
1247,0.013793322132336527
1248,-0.041964199099032484
1249,0.0
1250,0.0
1251,0.0
1252,0.06899287148695166
1253,-0.027028672387919173
1254,-0.027779564107076382
1255,0.0
1256,-0.028573372444055778
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.028573372444055778
1263,0.0
1264,0.0
1265,0.0
1266,0.04138521616285473
1267,-0.027398974188114877
1268,-0.028170876966695957
1269,0.028170876966695957
1270,0.027398974188114877
1271,0.0
1272,0.0
1273,0.24981179839637058
1274,0.051293294387551924
1275,-0.0408219945202557
1276,0.0408219945202557
1277,0.019802627296177988
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.05715841383995013
1283,0.0
1284,0.05406722127027486
1285,0.0
1286,0.0
1287,0.0
1288,0.4895482253187069
1289,0.05236798551731425
1290,-0.10763066419236544
1291,-0.034685557987888416
1292,0.0
1293,0.0
1294,0.23947997063390325
1295,-0.05715841383995013
1296,-0.05026183478088697
1297,0.0
1298,-0.02083408690284294
1299,0.0
1300,0.0
1301,0.1646219796945534
1302,-0.008968669982760247
1303,-0.055569851154810834
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.018868484304382704
1309,-0.018868484304382704
1310,0.018868484304382704
1311,0.0
1312,0.009302392662315029
1313,0.0
1314,0.0
1315,-0.028170876966697733
1316,0.009478743954543845
1317,-0.019048194970693544
1318,0.0
1319,0.0095694510161497
1320,0.0
1321,0.0
1322,0.018868484304382704
1323,0.0
1324,0.01851904776723856
1325,0.0
1326,0.062242308877220154
1327,0.0
1328,0.0
1329,0.07472354619593702
1330,0.06203539091945309
1331,-0.015151805020602538
1332,0.03007745523727756
1333,0.02197890671877545
1334,0.0
1335,0.0
1336,-0.02197890671877545
1337,-0.03774032798284743
1338,-0.05535009508316513
1339,-0.050010420574659875
1340,-0.08934510033585141
1341,0.0
1342,0.0
1343,0.0
1344,-0.018868484304382704
1345,-0.038839833316263395
1346,-0.02000066670666989
1347,-0.14077255388108156
1348,0.0
1349,0.0
1350,-0.08489944378648673
1351,-0.06538275926285131
1352,-0.06995858860691051
1353,-0.07522342123758818
1354,-0.01574835696813892
1355,0.0
1356,0.0
1357,0.0465200156348935
1358,-0.11211729812070637
1359,0.0
1360,0.08134563945395179
1361,0.04580953603129423
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.029413885206293955
1369,0.0
1370,0.0
1371,-0.15656906069153997
1372,-0.12629372532429173
1373,-0.08004270767353638
1374,-0.02105340919783316
1375,0.06187540371808886
1376,0.0
1377,0.0
1378,-0.06187540371808886
1379,-0.02150620522096247
1380,0.02150620522096247
1381,-0.02150620522096247
1382,-0.06744128079553313
1383,0.0
1384,0.0
1385,-0.04762804898925488
1386,-0.024692612590371255
1387,-0.05129329438755015
1388,-0.06805346324501649
1389,-0.0431721718652085
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,-0.09237332013101529
1395,0.0625203569813344
1396,0.0
1397,0.0
1398,0.0
1399,0.08701137698962924
1400,0.0
1401,-0.04255961441879563
1402,0.06995858860691051
1403,-0.1451820098444987
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,-0.06453852113757108
1409,0.032789822822991255
1410,-0.032789822822991255
1411,0.0
1412,0.0
1413,0.06453852113757108
1414,-0.031748698314579826
1415,0.0
1416,-0.0840831172105414
1417,-0.05406722127027486
1418,0.0
1419,0.0
1420,0.036367644170875124
1421,-0.07410797215372256
1422,-0.01941808585710092
1423,-0.019802627296179764
1424,-0.020202707317519497
1425,0.0
1426,0.0
1427,0.04000533461369926
1428,0.05715841383994835
1429,0.0
1430,-0.07696104113612812
1431,-0.0408219945202557
1432,0.0
1433,0.0
1434,0.020619287202736203
1435,0.0
1436,-0.020619287202736203
1437,0.0
1438,0.020619287202736203
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,-0.08515780834030728
1444,-0.04546237407675768
1445,0.0
1446,0.0
1447,0.0
1448,0.06744128079553313
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.02150620522096247
1456,-0.06595796779179608
1457,0.0
1458,0.0
1459,0.08701137698962924
1460,0.0
1461,0.0
1462,0.020619287202736203
1463,0.04000533461369926
1464,0.0
1465,-0.019802627296179764
1466,0.0
1467,0.0
1468,0.0
1469,0.019802627296179764
1470,0.01941808585710092
1471,0.019048194970693544
1472,0.0
1473,-0.019048194970693544
1474,0.0
1475,0.0
1476,0.09180754925312229
1477,-0.07275935428242875
1478,0.0
1479,-0.019048194970693544
1480,0.0
1481,0.0
1482,0.0
1483,0.07410797215372256
1484,0.0
1485,0.0
1486,0.03509131981126856
1487,0.06669137449867257
1488,0.0
1489,0.0
1490,-0.016260520871780315
1491,-0.03333642026759165
1492,0.0
1493,0.06559728248581287
1494,0.06155789299943315
1495,0.0
1496,0.0
1497,-0.030305349495328926
